Read file in one pass,File size is 256Kb
Read exit,007A0AD0
Read entry,007A0B8B
Read exit,007AD998
Read entry,007ADA53
Read exit,007B99C2
Read entry,007B9A7D
Read exit,007C5998
Read entry,007C5A53
Read exit,007D2873
Read entry,007D292E
Read exit,007DE872
Read entry,007DE92D
Read exit,007EA85C
Read entry,007EA917
Read exit,007F7392
Read entry,007F744D
Read exit,0080341B
Read entry,008034D6
Read exit,00813BE9
Read entry,00813CA4
Read exit,0081FC47
Read entry,0081FD02
Read exit,0082BC33
Read entry,0082BCEE
Read exit,00838AF7
Read entry,00838BB2
Read exit,00844AE3
Read entry,00844B9E
Read exit,00850B2C
Read entry,00850BE7
Read exit,0085DA1D
Read entry,0085DAD8
Read exit,00869A54
Read entry,00869B0F
Read exit,00875A27
Read entry,00875AE2
Read exit,008828DB
Read entry,00882996
Read exit,0088E64F
Read entry,0088E70A
Read exit,008A69F1
Read entry,008A6AAC
Read exit,008B27A9
Read entry,008B2864
Read exit,008BE576
Read entry,008BE631
Read exit,008CB40C
Read entry,008CB4C7
Read exit,008D73E7
Read entry,008D74A2
Read exit,008E3426
Read entry,008E34E1
Read exit,008F02BE
Read entry,008F0379
Read exit,008FC2D1
Read entry,008FC38C
Read exit,009082F8
Read entry,009083B3
Read exit,00914EFE
Read entry,00914FB9
Read exit,00920F39
Read entry,00920FF4
Read exit,00931697
Read entry,00931752
Read exit,0093D6EA
Read entry,0093D7A5
Read exit,009494E7
Read entry,009495A2
Read exit,009565B6
Read entry,00956671
Read exit,009625C9
Read entry,00962684
Read exit,0096E5F9
Read entry,0096E6B4
Read exit,0097B46D
Read entry,0097B528
Read exit,00987284
Read entry,0098733F
Read exit,00993401
Read entry,009934BC
Read exit,009A02AB
Read entry,009A0366
Read exit,009AC0E7
Read entry,009AC1A2
Read exit,009C42BA
Read entry,009C4375
Read exit,009D02F1
Read entry,009D03AC
Read exit,009DC2F4
Read entry,009DC3AF
Read exit,009E9181
Read entry,009E923C
Read exit,009F4F41
