Read file in one pass,File size is 64Kb
Block read exit,00119B67
Block read entry,00119C7C
Block read exit,00125B85
Block read entry,00125C9A
Block read exit,00135C2C
Block read entry,00135D41
Block read exit,00141C6A
Block read entry,00141D7F
Block read exit,0014DC84
Block read entry,0014DD99
Block read exit,0015DD2D
Block read entry,0015DE42
Block read exit,00169D3B
Block read entry,00169E50
Block read exit,00175D2A
Block read entry,00175E3F
Block read exit,0017D297
Block read entry,0017D3AC
Block read exit,00189070
Block read entry,00189185
Block read exit,00194DF6
Block read entry,00194F0C
Block read exit,001A4BC4
Block read entry,001A4CD9
Block read exit,001B0985
Block read entry,001B0A9A
Block read exit,001BC703
Block read entry,001BC818
Block read exit,001CC763
Block read entry,001CC878
Block read exit,001D879A
Block read entry,001D88AF
Block read exit,001E4773
Block read entry,001E4888
Block read exit,001F47FA
Block read entry,001F490F
Block read exit,0020080A
Block read entry,0020091F
Block read exit,0020C7E4
Block read entry,0020C8F9
Block read exit,0021B964
Block read entry,0021BA79
Block read exit,0022794A
Block read entry,00227A5F
Block read exit,0023390F
Block read entry,00233A24
Block read exit,00243981
Block read entry,00243A96
Block read exit,0024F977
Block read entry,0024FA8C
Block read exit,0025B957
Block read entry,0025BA6C
Block read exit,0026B9EC
Block read entry,0026BB01
Block read exit,002779C7
Block read entry,00277ADC
Block read exit,002839AB
Block read entry,00283AC0
Block read exit,00293A32
Block read entry,00293B47
Block read exit,0029FA02
Block read entry,0029FB17
Block read exit,002ABC6F
Block read entry,002ABD84
Block read exit,002B2D06
Block read entry,002B2E1B
Block read exit,002BED0B
Block read entry,002BEE20
Block read exit,002CACED
Block read entry,002CAE02
Block read exit,002DAD5E
Block read entry,002DAE73
Block read exit,002E6D3A
Block read entry,002E6E4F
Block read exit,002F2D18
Block read entry,002F2E2D
Block read exit,00302D7B
Block read entry,00302E90
Block read exit,0030ED6A
Block read entry,0030EE7F
Block read exit,0031AD6F
Block read entry,0031AE84
Block read exit,0032ADBC
Block read entry,0032AED1
Block read exit,00336D8F
Block read entry,00336EA4
Block read exit,00342E0E
Block read entry,00342F23
Block read exit,00351B0D
Block read entry,00351C22
Block read exit,0035DADC
Block read entry,0035DBF1
Block read exit,00369B03
Block read entry,00369C18
Block read exit,00379B25
Block read entry,00379C3A
Block read exit,00385B0E
Block read entry,00385C23
Block read exit,00391B45
Block read entry,00391C5A
Block read exit,003A1DE8
Block read entry,003A1EFD
Block read exit,003ADB72
Block read entry,003ADC87
Block read exit,003B9919
Block read entry,003B9A2E
Block read exit,003C96A8
Block read entry,003C97BD
Block read exit,003D5466
Block read entry,003D557B
Block read exit,003E11F1
Block read entry,003E1306
Block read exit,003E84D5
Block read entry,003E85EA
Block read exit,003F44AB
Block read entry,003F45C0
Block read exit,004004E4
Block read entry,004005F9
Block read exit,00410515
Block read entry,0041062A
Block read exit,0041C510
Block read entry,0041C625
Block read exit,0042853A
Block read entry,0042864F
Block read exit,00438555
Block read entry,0043866A
Block read exit,00444568
Block read entry,0044467D
Block read exit,00450563
Block read entry,00450678
Block read exit,00460590
Block read entry,004606A5
Block read exit,0046C5B3
Block read entry,0046C6C8
Block read exit,004785A0
Block read entry,004786B5
Block read exit,0048751B
Block read entry,00487630
Block read exit,004932CE
Block read entry,004933E3
Block read exit,0049F04D
Block read entry,0049F162
Block read exit,004AEE10
Block read entry,004AEF25
Block read exit,004BABBE
Block read entry,004BACD3
Block read exit,004C6925
Block read entry,004C6A3A
Block read exit,004D695C
Block read entry,004D6A71
Block read exit,004E2961
Block read entry,004E2A76
Block read exit,004EE953
Block read entry,004EEA68
Block read exit,004FE9A7
Block read entry,004FEABC
Block read exit,0050A9B3
Block read entry,0050AAC8
Block read exit,00516993
Block read entry,00516AA8
Block read exit,0051DC88
Block read entry,0051DD9D
Block read exit,00529CB5
Block read entry,00529DCA
Block read exit,00535C9F
Block read entry,00535DB4
Block read exit,00545CC6
Block read entry,00545DDB
Block read exit,00551CC8
Block read entry,00551DDD
Block read exit,0055DCA2
Block read entry,0055DDB7
Block read exit,0056DCF9
Block read entry,0056DE0E
Block read exit,00579CFC
Block read entry,00579E11
Block read exit,00585CFF
Block read entry,00585E14
Block read exit,00595D3A
Block read entry,00595E4F
Block read exit,005A1D42
Block read entry,005A1E57
Block read exit,005ADD1D
Block read entry,005ADE32
Block read exit,005BCAA3
Block read entry,005BCBB8
Block read exit,005C8A8B
Block read entry,005C8BA0
Block read exit,005D4A6F
Block read entry,005D4B84
Block read exit,005E4AC9
Block read entry,005E4BDE
Block read exit,005F0A9C
Block read entry,005F0BB1
Block read exit,005FCAA6
Block read entry,005FCBBB
Block read exit,0060CAE8
Block read entry,0060CBFD
Block read exit,00618AC3
Block read entry,00618BD8
Block read exit,00624ADD
Block read entry,00624BF2
Block read exit,00634B03
Block read entry,00634C18
Block read exit,00640AD9
Block read entry,00640BEE
Block read exit,0064CB0C
Block read entry,0064CC21
Block read exit,00653DFD
Block read entry,00653F12
Block read exit,0065FDD7
Block read entry,0065FEEC
Block read exit,0066BDDF
Block read entry,0066BEF4
Block read exit,0067BE51
Block read entry,0067BF66
Block read exit,00687E29
Block read entry,00687F3E
Block read exit,00693E5B
Block read entry,00693F70
Block read exit,006A3EA9
Block read entry,006A3FBE
Block read exit,006AFE6E
Block read entry,006AFF83
Block read exit,006BBE9A
Block read entry,006BBFAF
Block read exit,006CC13D
Block read entry,006CC252
Block read exit,006D8119
Block read entry,006D822E
Block read exit,006E3EDB
Block read entry,006E3FF0
Block read exit,006F2D93
Close entry,006F2E67
Close exit,006F39ED
