Read file in one pass,File size is 128Kb
Read entry,000EB0AE
Read exit,000EC9D4
Read entry,000ECA8F
Read exit,000EE3B6
Read entry,000EE471
Read exit,000EFD98
Read entry,000EFE53
Read exit,000F1777
Read entry,000F1832
Read exit,000F315A
Read entry,000F3215
Read exit,000F4B3C
Read entry,000F4BF7
Read exit,000F651C
Read entry,000F65D7
Read exit,000F7EFB
Read entry,000F7FB6
Read exit,000F98E1
Read entry,000F999C
Read exit,000FB2C1
Read entry,000FB37C
Read exit,000FCCA7
Read entry,000FCD62
Read exit,000FE68D
Read entry,000FE748
Read exit,0010006E
Read entry,00100129
Read exit,00101A4F
Read entry,00101B0A
Read exit,0010342E
Read entry,001034E9
Read exit,00104E11
Read entry,00104ECC
Read exit,001067F3
Read entry,001068AE
Read exit,001081D1
Read entry,0010828C
Read exit,00109BB4
Read entry,00109C6F
Read exit,0010B597
Read entry,0010B652
Read exit,0010CF79
Read entry,0010D034
Read exit,0010E958
Read entry,0010EA13
Read exit,0011033A
Read entry,001103F5
Read exit,00111D19
Read entry,00111DD4
Read exit,001136FC
Read entry,001137B7
Read exit,001150DF
Read entry,0011519A
Read exit,00116AC2
Read entry,00116B7D
Read exit,001184A2
Read entry,0011855D
Read exit,00119E85
Read entry,00119F40
Read exit,0011B868
Read entry,0011B923
Read exit,0011D24B
Read entry,0011D306
Read exit,0011EC31
Read entry,0011ECEC
Read exit,0012064B
Read entry,00120706
Read exit,00122031
Read entry,001220EC
Read exit,00123A12
Read entry,00123ACD
Read exit,001253F7
Read entry,001254B2
Read exit,00126DD8
Read entry,00126E93
Read exit,001287BA
Read entry,00128875
Read exit,0012A19B
Read entry,0012A256
Read exit,0012BB7E
Read entry,0012BC39
Read exit,0012D560
Read entry,0012D61B
Read exit,0012EF3E
Read entry,0012EFF9
Read exit,00130922
Read entry,001309DD
Read exit,00132301
Read entry,001323BC
Read exit,00133CE1
Read entry,00133D9C
Read exit,001356C0
Read entry,0013577B
Read exit,001370A7
Read entry,00137162
Read exit,00138A8D
Read entry,00138B48
Read exit,0013A46B
Read entry,0013A526
Read exit,0013BE4E
Read entry,0013BF09
Read exit,0013D82C
Read entry,0013D8E7
Read exit,0013F212
Read entry,0013F2CD
Read exit,00140BF3
Read entry,00140CAE
Read exit,001425D4
Read entry,0014268F
Read exit,00143FB5
Read entry,00144070
Read exit,00145998
Read entry,00145A53
Read exit,0014737B
Read entry,00147436
Read exit,00148D5C
Read entry,00148E17
Read exit,0014A73F
Read entry,0014A7FA
Read exit,0014C126
Read entry,0014C1E1
Read exit,0014DD82
Read entry,0014DE3D
Read exit,0014F765
Read entry,0014F820
Read exit,001513C7
Read entry,00151482
Read exit,00152DA7
Read entry,00152E62
Read exit,001549FE
Read entry,00154AB9
Read exit,001563E1
Read entry,0015649C
Read exit,0015803C
Read entry,001580F7
Read exit,00159A22
Read entry,00159ADD
Read exit,0015B67C
Read entry,0015B737
Read exit,0015D05F
Read entry,0015D11A
Read exit,0015ECBE
Read entry,0015ED79
Read exit,0016069F
Read entry,0016075A
Read exit,001622F9
Read entry,001623B4
Read exit,00163CDC
Read entry,00163D97
Read exit,00165936
Read entry,001659F1
Read exit,00167319
Read entry,001673D4
Read exit,00168F72
Read entry,0016902D
Read exit,0016A953
Read entry,0016AA0E
Read exit,0016C5AF
Read entry,0016C66A
Read exit,0016DF95
Read entry,0016E050
Read exit,0016FBF4
Read entry,0016FCAF
Read exit,001715D7
Read entry,00171692
Read exit,00173233
Read entry,001732EE
Read exit,00174C19
Read entry,00174CD4
Read exit,00176871
Read entry,0017692C
Read exit,00178254
Read entry,0017830F
Read exit,00179EAD
Read entry,00179F68
Read exit,0017B890
Read entry,0017B94B
Read exit,0017D4E6
Read entry,0017D5A1
Read exit,0017EEC4
Read entry,0017EF7F
Read exit,00180B1D
Read entry,00180BD8
Read exit,001824FE
Read entry,001825B9
Read exit,0018415A
Read entry,00184215
Read exit,00185B3B
Read entry,00185BF6
Read exit,00187792
Read entry,0018784D
Read exit,00189173
Read entry,0018922E
Read exit,0018ADD0
Read entry,0018AE8B
Read exit,0018C7B2
Read entry,0018C86D
Read exit,0018E40E
Read entry,0018E4C9
Read exit,0018FDF0
Read entry,0018FEAB
Read exit,00191A4E
Read entry,00191B09
Read exit,0019342E
Read entry,001934E9
Read exit,0019508C
Read entry,00195147
Read exit,00196A6F
Read entry,00196B2A
Read exit,001986CB
Read entry,00198786
Read exit,0019A0AC
Read entry,0019A167
Read exit,0019BD07
Read entry,0019BDC2
Read exit,0019D6E8
Read entry,0019D7A3
Read exit,0019F344
Read entry,0019F3FF
Read exit,001A0D2A
Read entry,001A0DE5
Read exit,001A298B
Read entry,001A2A46
Read exit,001A436A
Read entry,001A4425
Read exit,001A5FC7
Read entry,001A6082
Read exit,001A79A6
Read entry,001A7A61
Read exit,001A9639
Read entry,001A96F4
Read exit,001AB025
Read entry,001AB0E0
Close entry,001ABA29
Close exit,001AC527
Read file block-by-block,File size is 128Kb
Open entry,00000000
Read file b-by-b low level,File size is 128Kb
Open entry,00000000
Open exit,000091E9
Block read entry,000092F8
Block read exit,0000B49A
Block read entry,0000B5AF
Block read exit,0000D74F
Block read entry,0000D864
Block read exit,0000F78A
Block read entry,0000F89F
Block read exit,00011A3A
Block read entry,00011B4F
Block read exit,00013A78
Block read entry,00013B8D
Block read exit,00015D2D
Block read entry,00015E42
Block read exit,00017FE0
Block read entry,000180F5
Block read exit,0001A01C
Block read entry,0001A131
Block read exit,0001C2CF
Block read entry,0001C3E4
Block read exit,0001E30C
Block read entry,0001E421
Block read exit,000205BF
Block read entry,000206D4
Block read exit,00022873
Block read entry,00022988
Block read exit,000248AF
Block read entry,000249C4
Block read exit,00026B62
Block read entry,00026C77
Block read exit,00028BA2
Block read entry,00028CB7
Block read exit,0002AE59
Block read entry,0002AF6E
Block read exit,0002D111
Block read entry,0002D226
Block read exit,0002F14E
Block read entry,0002F263
Block read exit,00031401
Block read entry,00031516
Block read exit,0003343F
Block read entry,00033554
Block read exit,000356ED
Block read entry,00035802
Block read exit,000379A3
Block read entry,00037AB8
Block read exit,000399DF
Block read entry,00039AF4
Block read exit,0003BC97
Block read entry,0003BDAC
Block read exit,0003DCD3
Block read entry,0003DDE8
Block read exit,0003FF8D
Block read entry,000400A2
Block read exit,00042242
Block read entry,00042357
Block read exit,00044280
Block read entry,00044395
Block read exit,00046534
Block read entry,00046649
Block read exit,0004856F
Block read entry,00048684
Block read exit,0004A81F
Block read entry,0004A934
Block read exit,0004CAD5
Block read entry,0004CBEA
Block read exit,0004EB15
Block read entry,0004EC2A
Block read exit,00050DCB
Block read entry,00050EE0
Block read exit,00052E0A
Block read entry,00052F1F
Block read exit,000550C1
Block read entry,000551D6
Block read exit,000573A9
Block read entry,000574BE
Block read exit,000593E7
Block read entry,000594FC
Block read exit,0005B69E
Block read entry,0005B7B3
Block read exit,0005D6DE
Block read entry,0005D7F3
Block read exit,0005F993
Block read entry,0005FAA8
Block read exit,00061C49
Block read entry,00061D5E
Block read exit,00063C85
Block read entry,00063D9A
Block read exit,00065F39
Block read entry,0006604E
Block read exit,00067FB3
Block read entry,000680C8
Block read exit,0006A268
Block read entry,0006A37D
Block read exit,0006C51F
Block read entry,0006C634
Block read exit,0006E55D
Block read entry,0006E672
Block read exit,00070810
Block read entry,00070925
Block read exit,0007284C
Block read entry,00072961
Block read exit,00074AFE
Block read entry,00074C13
Block read exit,00076DB1
Block read entry,00076EC6
Block read exit,00078DEC
Block read entry,00078F01
Block read exit,0007B0A2
Block read entry,0007B1B7
Block read exit,0007D0DE
Block read entry,0007D1F3
Block read exit,0007F391
Block read entry,0007F4A6
Block read exit,00081649
Block read entry,0008175E
Block read exit,00083685
Block read entry,0008379A
Block read exit,00085938
Block read entry,00085A4D
Block read exit,00087973
Block read entry,00087A88
Block read exit,00089C27
Block read entry,00089D3C
Block read exit,0008BEDB
Block read entry,0008BFF0
Block read exit,0008DF18
Block read entry,0008E02D
Block read exit,000901CD
Block read entry,000902E2
Block read exit,0009220B
Block read entry,00092320
Block read exit,000944BB
Block read entry,000945D0
Block read exit,00096770
Block read entry,00096885
Block read exit,000987AF
Block read entry,000988C4
Block read exit,0009AA64
Block read entry,0009AB79
Block read exit,0009CAA0
Block read entry,0009CBB5
Block read exit,0009ED57
Block read entry,0009EE6C
Block read exit,000A1010
Block read entry,000A1125
Block read exit,000A304D
Block read entry,000A3162
Block read exit,000A5301
Block read entry,000A5416
Block read exit,000A733D
Block read entry,000A7452
Block read exit,000A95F1
Block read entry,000A9706
Block read exit,000AB8AA
Block read entry,000AB9BF
Block read exit,000AD8E8
Block read entry,000AD9FD
Block read exit,000AFB9B
Block read entry,000AFCB0
Block read exit,000B1BD9
Block read entry,000B1CEE
Block read exit,000B3E8D
Block read entry,000B3FA2
Block read exit,000B6144
Block read entry,000B6259
Block read exit,000B8184
Block read entry,000B8299
Block read exit,000BA437
Block read entry,000BA54C
Block read exit,000BC473
Block read entry,000BC588
Block read exit,000BE72A
Block read entry,000BE83F
Block read exit,000C09E2
Block read entry,000C0AF7
Block read exit,000C2A1F
Block read entry,000C2B34
Block read exit,000C4CD7
Block read entry,000C4DEC
Block read exit,000C6D12
Block read entry,000C6E27
Block read exit,000C8FC6
Block read entry,000C90DB
Block read exit,000CB27A
Block read entry,000CB38F
Block read exit,000CD2BA
Block read entry,000CD3CF
Block read exit,000CF570
Block read entry,000CF685
Block read exit,000D15B0
Block read entry,000D16C5
Block read exit,000D3863
Block read entry,000D3978
Block read exit,000D5B19
Block read entry,000D5C2E
Block read exit,000D7B55
Block read entry,000D7C6A
Block read exit,000D9E0C
Block read entry,000D9F21
Block read exit,000DBE4C
Block read entry,000DBF61
Block read exit,000DE0FF
Block read entry,000DE214
Block read exit,000E03B5
Block read entry,000E04CA
Block read exit,000E23F5
Block read entry,000E250A
Block read exit,000E46A8
Block read entry,000E47BD
Block read exit,000E66E4
Block read entry,000E67F9
Block read exit,000E899A
Block read entry,000E8AAF
Block read exit,000EAC4F
Block read entry,000EAD64
Block read exit,000ECC8A
Block read entry,000ECD9F
Block read exit,000EEF3E
Block read entry,000EF053
Block read exit,000F0F7E
Block read entry,000F1093
Block read exit,000F3233
Block read entry,000F3348
Block read exit,000F526F
Block read entry,000F5384
Block read exit,000F72AD
Block read entry,000F73C2
Block read exit,000F9564
Block read entry,000F9679
Block read exit,000FB5A3
Block read entry,000FB6B8
Block read exit,000FD856
Block read entry,000FD96B
Block read exit,000FF894
Block read entry,000FF9A9
Block read exit,001018D1
Block read entry,001019E6
Block read exit,00103B89
Block read entry,00103C9E
Block read exit,00105BC4
Block read entry,00105CD9
Block read exit,00107E7B
Block read entry,00107F90
Block read exit,00109EBA
Block read entry,00109FCF
Block read exit,0010BEF6
Block read entry,0010C00B
Block read exit,0010E1A9
Block read entry,0010E2BE
Block read exit,001101E5
Block read entry,001102FA
Block read exit,0011249A
Block read entry,001125AF
Block read exit,001144D8
Block read entry,001145ED
Block read exit,00116515
Block read entry,0011662A
Block read exit,001187CA
Block read entry,001188DF
Block read exit,0011A806
Block read entry,0011A91B
Block read exit,0011CABA
Block read entry,0011CBCF
Block read exit,0011EAF6
Block read entry,0011EC0B
Block read exit,00120B36
Block read entry,00120C4B
Block read exit,00122DEC
Block read entry,00122F01
Block read exit,00124E2A
Block read entry,00124F3F
Block read exit,001270DD
Block read entry,001271F2
Block read exit,00129119
Block read entry,0012922E
Block read exit,0012B155
Block read entry,0012B26A
Block read exit,0012D408
Block read entry,0012D51D
Block read exit,0012F440
Block read entry,0012F555
Block read exit,001316F8
Block read entry,0013180D
Block read exit,00133735
Block read entry,0013384A
Block read exit,00135773
Block read entry,00135888
Block read exit,00137A26
Block read entry,00137B3B
Block read exit,00139A62
Block read entry,00139B77
Block read exit,0013BD14
Block read entry,0013BE29
Block read exit,0013DD54
Block read entry,0013DE69
Block read exit,0013FD8E
Block read entry,0013FEA3
Block read exit,00142042
Block read entry,00142157
Block read exit,00144082
Block read entry,00144197
Block read exit,00146337
Block read entry,0014644C
Block read exit,00148374
Block read entry,00148489
Block read exit,0014A3B2
Block read entry,0014A4C7
Block read exit,0014C666
Block read entry,0014C77B
Block read exit,0014E6A5
Block read entry,0014E7BA
Block read exit,0015095A
Block read entry,00150A6F
Block read exit,00152997
Block read entry,00152AAC
Block read exit,001549D3
Block read entry,00154AE8
Block read exit,00156C8A
Block read entry,00156D9F
Block read exit,00158CCA
Block read entry,00158DDF
Block read exit,0015AF7D
Block read entry,0015B092
Block read exit,0015CFB9
Block read entry,0015D0CE
Block read exit,0015EFF9
Block read entry,0015F10E
Block read exit,001612B3
Block read entry,001613C8
Block read exit,001632F2
Block read entry,00163407
Block read exit,001655A5
Block read entry,001656BA
Block read exit,001675E2
Block read entry,001676F7
Block read exit,00169620
Block read entry,00169735
Block read exit,0016B8D3
Block read entry,0016B9E8
Block read exit,0016D90F
Block read entry,0016DA24
Block read exit,0016FBC2
Block read entry,0016FCD7
Block read exit,00171C02
Block read entry,00171D17
Block read exit,00173C7C
Block read entry,00173D91
Block read exit,00175F31
Block read entry,00176046
Block read exit,00177F6D
Block read entry,00178082
Block read exit,0017A220
Block read entry,0017A335
Block read exit,0017C25C
Block read entry,0017C371
Block read exit,0017E298
Block read entry,0017E3AD
Block read exit,0018054D
Block read entry,00180662
Block read exit,0018258B
Block read entry,001826A0
Block read exit,0018483B
Block read entry,00184950
Block read exit,00186879
Block read entry,0018698E
Block read exit,001888B5
Block read entry,001889CA
Block read exit,0018AB6C
Block read entry,0018AC81
Block read exit,0018CBAA
Block read entry,0018CCBF
Block read exit,0018EE62
Block read entry,0018EF77
Block read exit,00190E9D
Block read entry,00190FB2
Block read exit,00192ED9
Block read entry,00192FEE
Block read exit,0019518B
Block read entry,001952A0
Block read exit,001971CB
Block read entry,001972E0
Block read exit,00199480
Block read entry,00199595
Block read exit,0019B4BD
Block read entry,0019B5D3
Block read exit,0019D4FD
Block read entry,0019D612
Block read exit,0019F7B2
Block read entry,0019F8C7
Block read exit,001A17EF
Block read entry,001A1904
